file_path,folder,mono_probability,prediction,uncertain,label_studio_id,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0189_slide1_4.png,Clustered_cell,0.5808,Monocyte,TRUE,65739,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0002_slide2_8.png,Unusable,0.5809,Monocyte,TRUE,62155,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0023_slide1_7.png,Clustered_cell,0.581,Monocyte,TRUE,60583,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0082_slide1_3.png,Clustered_cell,0.581,Monocyte,TRUE,59191,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0029_slide1_2.png,Unusable,0.5811,Monocyte,TRUE,62615,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0074_slide1_8.png,Lymphocyte,0.5811,Monocyte,TRUE,59120,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0007_slide2_4.png,Monocyte_without_RBC,0.5813,Monocyte,TRUE,58234,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x007_y003_cell_0197_slide1_2.png,Monocyte_with_RBC,0.5817,Monocyte,TRUE,219861,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0004_slide3_6.png,Unusable,0.5821,Monocyte,TRUE,60265,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0065_slide1_3.png,Clustered_cell,0.5821,Monocyte,TRUE,221262,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0125_slide1_5.png,Monocyte_without_RBC,0.5823,Monocyte,TRUE,63512,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0291_slide1_4.png,Clustered_cell,0.5825,Monocyte,TRUE,62100,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0024_slide2_3.png,Monocyte_without_RBC,0.5828,Monocyte,TRUE,220709,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0100_slide1_2.png,Clustered_cell,0.5828,Monocyte,TRUE,61417,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0031_slide2_2.png,Monocyte_without_RBC,0.583,Monocyte,TRUE,220814,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0157_slide1_3.png,Monocyte_without_RBC,0.5831,Monocyte,TRUE,61788,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0082_slide1_2.png,Clustered_cell,0.5832,Monocyte,TRUE,59190,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0093_slide1_2.png,Clustered_cell,0.5832,Monocyte,TRUE,67171,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0213_slide1_6.png,Monocyte_without_RBC,0.5835,Monocyte,TRUE,219927,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0252_slide1_6.png,Clustered_cell,0.5837,Monocyte,TRUE,67966,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x018_y002_cell_0076_slide1_1.png,Monocyte_with_RBC,0.5839,Monocyte,TRUE,491703,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0008_slide3_3.png,Clustered_cell,0.584,Monocyte,TRUE,64165,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0095_slide2_7.png,Monocyte_without_RBC,0.5845,Monocyte,TRUE,65305,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0050_slide2_3.png,Monocyte_without_RBC,0.5846,Monocyte,TRUE,66755,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0010_slide2_3.png,Monocyte_without_RBC,0.5846,Monocyte,TRUE,62329,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0006_slide2_3.png,Monocyte_without_RBC,0.5847,Monocyte,TRUE,58212,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y013_cell_0028_slide1_1.png,Clustered_cell,0.5848,Monocyte,TRUE,495016,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0022_slide2_5.png,Monocyte_without_RBC,0.5848,Monocyte,TRUE,60575,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0026_slide1_4.png,Clustered_cell,0.5849,Monocyte,TRUE,66413,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0073_slide2_5.png,Monocyte_without_RBC,0.585,Monocyte,TRUE,63178,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0057_slide2_3.png,Clustered_cell,0.585,Monocyte,TRUE,66843,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0175_slide1_2.png,Clustered_cell,0.5851,Monocyte,TRUE,479875,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0044_slide1_3.png,Clustered_cell,0.5851,Monocyte,TRUE,62826,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0162_slide1_2.png,Monocyte_without_RBC,0.5855,Monocyte,TRUE,219721,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0118_slide1_5.png,Clustered_cell,0.5857,Monocyte,TRUE,61556,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0145_slide2_2.png,Lymphocyte,0.5857,Monocyte,TRUE,61739,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0011_slide2_8.png,Monocyte_without_RBC,0.5861,Monocyte,TRUE,68270,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0170_slide1_6.png,Unusable,0.5864,Monocyte,TRUE,219755,Clustered cell
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0014_slide1_6.png,Unusable,0.5868,Monocyte,TRUE,60444,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0063_slide1_2.png,Clustered_cell,0.587,Monocyte,TRUE,221241,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0027_slide1_4.png,Clustered_cell,0.587,Monocyte,TRUE,58554,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0137_slide1_6.png,Unusable,0.5873,Monocyte,TRUE,63566,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0024_slide1_7.png,Monocyte_without_RBC,0.5875,Monocyte,TRUE,220705,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0094_slide1_2.png,Unusable,0.5876,Monocyte,TRUE,65287,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0224_slide1_6.png,Monocyte_without_RBC,0.5878,Monocyte,TRUE,63854,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0294_slide1_4.png,Clustered_cell,0.5882,Monocyte,TRUE,65907,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0090_slide2_3.png,Clustered_cell,0.5885,Monocyte,TRUE,57486,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0074_slide1_2.png,Monocyte_without_RBC,0.5889,Monocyte,TRUE,61198,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0008_slide1_2.png,Monocyte_without_RBC,0.589,Monocyte,TRUE,66115,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0017_slide2_8.png,Lymphocyte,0.589,Monocyte,TRUE,56540,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0049_slide1_8.png,Clustered_cell,0.5891,Monocyte,TRUE,57030,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0119_slide2_1.png,Clustered_cell,0.5891,Monocyte,TRUE,61565,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0048_slide1_3.png,Monocyte_without_RBC,0.5895,Monocyte,TRUE,62882,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0002_slide1_5.png,Clustered_cell,0.5899,Monocyte,TRUE,494720,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0160_slide2_2.png,Clustered_cell,0.5902,Monocyte,TRUE,63659,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0079_slide2_2.png,Monocyte_without_RBC,0.5903,Monocyte,TRUE,57379,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0042_slide2_1.png,Clustered_cell,0.5903,Monocyte,TRUE,66648,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0016_slide1_7.png,Unusable,0.5904,Monocyte,TRUE,64303,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0022_slide2_4.png,Clustered_cell,0.5907,Monocyte,TRUE,64404,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0054_slide1_5.png,Clustered_cell,0.5907,Monocyte,TRUE,60997,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0276_slide1_2.png,Clustered_cell,0.5909,Monocyte,TRUE,60097,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0043_slide2_6.png,Clustered_cell,0.591,Monocyte,TRUE,64726,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0037_slide1_3.png,Clustered_cell,0.5911,Monocyte,TRUE,220896,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0002_slide3_1.png,Unusable,0.5913,Monocyte,TRUE,62156,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0010_slide2_6.png,Unusable,0.5915,Monocyte,TRUE,58296,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0255_slide1_4.png,Monocyte_without_RBC,0.5916,Monocyte,TRUE,65868,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0251_slide1_1.png,Clustered_cell,0.5917,Monocyte,TRUE,220074,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0110_slide1_4.png,Clustered_cell,0.5923,Monocyte,TRUE,65428,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0077_slide1_3.png,Clustered_cell,0.5923,Monocyte,TRUE,59146,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0176_slide1_4.png,Clustered_cell,0.5924,Monocyte,TRUE,63720,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0119_slide2_2.png,Unusable,0.5925,Monocyte,TRUE,63479,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0125_slide2_2.png,Monocyte_without_RBC,0.5926,Monocyte,TRUE,63515,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0249_slide1_4.png,Unusable,0.5927,Monocyte,TRUE,220070,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0069_slide1_5.png,Clustered_cell,0.5929,Monocyte,TRUE,66958,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0164_slide1_2.png,Clustered_cell,0.593,Monocyte,TRUE,221949,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x007_y003_cell_0335_slide1_2.png,Monocyte_with_RBC,0.593,Monocyte,TRUE,220231,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y001_cell_0027_slide1_4.png,Monocyte_with_RBC,0.5931,Monocyte,TRUE,56712,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0027_slide2_7.png,Monocyte_without_RBC,0.5931,Monocyte,TRUE,64487,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y012_cell_0006_slide1_3.png,Monocyte_without_RBC,0.5932,Monocyte,TRUE,494734,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y002_cell_0004_slide2_2.png,Monocyte_with_RBC,0.594,Monocyte,TRUE,58165,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y013_cell_0018_slide1_3.png,Clustered_cell,0.594,Monocyte,TRUE,494977,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0260_slide1_1.png,Monocyte_without_RBC,0.5941,Monocyte,TRUE,220101,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0003_slide2_8.png,Monocyte_without_RBC,0.5941,Monocyte,TRUE,64048,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0025_slide1_1.png,Clustered_cell,0.5944,Monocyte,TRUE,64441,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0168_slide1_4.png,Monocyte_without_RBC,0.5944,Monocyte,TRUE,469996,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0299_slide1_5.png,Clustered_cell,0.5945,Monocyte,TRUE,58039,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0048_slide2_4.png,Monocyte_without_RBC,0.5947,Monocyte,TRUE,221058,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0102_slide2_6.png,Monocyte_without_RBC,0.5948,Monocyte,TRUE,57580,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0016_slide2_3.png,Monocyte_without_RBC,0.5952,Monocyte,TRUE,62435,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0003_slide1_3.png,Clustered_cell,0.5952,Monocyte,TRUE,66011,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0093_slide1_3.png,Clustered_cell,0.5955,Monocyte,TRUE,221526,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0159_slide1_1.png,Monocyte_without_RBC,0.5957,Monocyte,TRUE,219708,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0045_slide1_1.png,Monocyte_without_RBC,0.5962,Monocyte,TRUE,66681,
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y004_cell_0003_slide2_3.png,RBC alone,0.5963,Monocyte,TRUE,62174,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0004_slide1_5.png,Monocyte_without_RBC,0.5963,Monocyte,TRUE,66036,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0012_slide2_2.png,Monocyte_without_RBC,0.5965,Monocyte,TRUE,220516,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y014_cell_0012_slide1_4.png,Clustered_cell,0.5969,Monocyte,TRUE,495202,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0004_slide2_8.png,Monocyte_without_RBC,0.5969,Monocyte,TRUE,220363,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0025_slide1_7.png,Clustered_cell,0.5971,Monocyte,TRUE,64447,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0156_slide2_6.png,Clustered_cell,0.5974,Monocyte,TRUE,67650,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0056_slide2_1.png,Clustered_cell,0.5976,Monocyte,TRUE,61023,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y009_cell_0016_slide3_3.png,Monocyte_without_RBC,0.5981,Monocyte,TRUE,483994,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0066_slide1_1.png,Monocyte_without_RBC,0.5987,Monocyte,TRUE,221270,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0160_slide1_4.png,Clustered_cell,0.599,Monocyte,TRUE,469964,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0140_slide1_2.png,Clustered_cell,0.599,Monocyte,TRUE,219616,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0014_slide1_3.png,Clustered_cell,0.599,Monocyte,TRUE,60441,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0029_slide1_1.png,Unusable,0.5993,Monocyte,TRUE,66455,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x017_y016_cell_0017_slide3_3.png,Monocyte_with_RBC,0.5996,Monocyte,TRUE,490987,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x017_y001_cell_0152_slide1_2.png,Monocyte_with_RBC,0.5996,Monocyte,TRUE,467995,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0071_slide1_1.png,Clustered_cell,0.5996,Monocyte,TRUE,65056,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0188_slide1_2.png,Clustered_cell,0.5996,Monocyte,TRUE,59793,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0113_slide1_4.png,Clustered_cell,0.5998,Monocyte,TRUE,59399,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0217_slide1_6.png,Clustered_cell,0.5999,Monocyte,TRUE,61975,
