file_path,folder,prob_unclustered,prob_clustered,prob_nonmono,max_probability,prediction,uncertain,label_studio_id
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y003_cell_0008_slide1_3.png,RBC alone,0.4332,0.0096,0.5571,0.5571,NonMonocyte,True,60331
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0060_slide2_5.png,Monocyte_without_RBC,0.4313,0.5572,0.0115,0.5572,Clustered,True,64945
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0025_slide2_3.png,Clustered_cell,0.4127,0.5572,0.0301,0.5572,Clustered,True,58533
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0146_slide1_3.png,Monocyte_without_RBC,0.5573,0.3201,0.1225,0.5573,Unclustered,True,67586
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0145_slide2_2.png,Clustered_cell,0.0039,0.4388,0.5573,0.5573,NonMonocyte,True,65627
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0005_slide2_5.png,Monocyte_without_RBC,0.5573,0.424,0.0188,0.5573,Unclustered,True,68146
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0038_slide1_8.png,Monocyte_without_RBC,0.5573,0.0054,0.4373,0.5573,Unclustered,True,220915
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0060_slide1_7.png,Monocyte_without_RBC,0.4389,0.0037,0.5574,0.5574,NonMonocyte,True,221214
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0197_slide1_3.png,Clustered_cell,0.5576,0.352,0.0904,0.5576,Unclustered,True,222078
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0097_slide2_6.png,Clustered_cell,0.0145,0.4279,0.5576,0.5576,NonMonocyte,True,63348
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0003_slide3_3.png,Monocyte_without_RBC,0.5577,0.049,0.3934,0.5577,Unclustered,True,68105
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0185_slide1_2.png,Clustered_cell,0.5577,0.3028,0.1395,0.5577,Unclustered,True,222033
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0094_slide1_3.png,Clustered_cell,0.5578,0.3665,0.0757,0.5578,Unclustered,True,61370
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0007_slide2_8.png,Monocyte_without_RBC,0.5579,0.0472,0.3949,0.5579,Unclustered,True,60324
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0071_slide1_5.png,Monocyte_without_RBC,0.558,0.168,0.274,0.558,Unclustered,True,65060
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0048_slide1_7.png,Clustered_cell,0.558,0.4144,0.0276,0.558,Unclustered,True,64790
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0106_slide2_1.png,Clustered_cell,0.5582,0.0207,0.4211,0.5582,Unclustered,True,65399
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0251_slide1_4.png,Monocyte_without_RBC,0.5582,0.403,0.0389,0.5582,Unclustered,True,220076
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0325_slide1_2.png,Unusable,0.0008,0.4409,0.5582,0.5582,NonMonocyte,True,220221
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0066_slide1_4.png,Lymphocyte,0.5585,0.0056,0.4359,0.5585,Unclustered,True,59030
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0188_slide1_1.png,Monocyte_without_RBC,0.5585,0.0114,0.4301,0.5585,Unclustered,True,222044
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0061_slide1_5.png,Clustered_cell,0.0016,0.4399,0.5585,0.5585,NonMonocyte,True,64952
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0026_slide1_2.png,Clustered_cell,0.0046,0.5586,0.4368,0.5586,Clustered,True,66411
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y014_cell_0006_slide1_3.png,Monocyte_without_RBC,0.5588,0.0223,0.4189,0.5588,Unclustered,True,495177
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0046_slide2_1.png,Monocyte_without_RBC,0.5588,0.1766,0.2646,0.5588,Unclustered,True,56992
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0106_slide1_4.png,Unusable,0.0008,0.5589,0.4404,0.5589,Clustered,True,65396
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0175_slide1_4.png,Monocyte_without_RBC,0.434,0.007,0.5589,0.5589,NonMonocyte,True,219774
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0006_slide2_6.png,Monocyte_without_RBC,0.559,0.0162,0.4248,0.559,Unclustered,True,56290
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0057_slide2_1.png,Clustered_cell,0.5592,0.4254,0.0154,0.5592,Unclustered,True,57135
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0046_slide1_3.png,Clustered_cell,0.0044,0.5592,0.4365,0.5592,Clustered,True,494859
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0157_slide1_3.png,Monocyte_without_RBC,0.377,0.0638,0.5592,0.5592,NonMonocyte,True,61788
D:/MMA_LabelledData/Sliced\RBC alone\tile_x018_y013_cell_0005_slide1_5.png,RBC alone,0.0006,0.4399,0.5595,0.5595,NonMonocyte,True,494927
D:/MMA_LabelledData/Sliced\Unusable\tile_x018_y012_cell_0005_slide1_4.png,Unusable,0.5595,0.0318,0.4087,0.5595,Unclustered,True,494731
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0094_slide1_4.png,Monocyte_without_RBC,0.5597,0.4301,0.0102,0.5597,Unclustered,True,57514
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y014_cell_0005_slide1_4.png,Clustered_cell,0.3498,0.5599,0.0903,0.5599,Clustered,True,495174
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0100_slide1_2.png,Clustered_cell,0.5599,0.4311,0.009,0.5599,Unclustered,True,67234
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0099_slide1_5.png,Clustered_cell,0.0487,0.56,0.3912,0.56,Clustered,True,221576
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0038_slide2_2.png,Unusable,0.2012,0.2387,0.5602,0.5602,NonMonocyte,True,58704
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0140_slide1_5.png,Monocyte_without_RBC,0.4309,0.0089,0.5602,0.5602,NonMonocyte,True,221832
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0055_slide1_2.png,Clustered_cell,0.5602,0.3706,0.0692,0.5602,Unclustered,True,62969
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0008_slide2_6.png,Clustered_cell,0.0548,0.5602,0.385,0.5602,Clustered,True,58257
D:/MMA_LabelledData/Sliced\Unusable\tile_x018_y014_cell_0038_slide1_5.png,Unusable,0.012,0.4277,0.5603,0.5603,NonMonocyte,True,495268
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y001_cell_0027_slide3_3.png,RBC alone,0.4212,0.0184,0.5604,0.5604,NonMonocyte,True,56725
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0100_slide1_2.png,Clustered_cell,0.5604,0.1194,0.3202,0.5604,Unclustered,True,61417
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0102_slide1_6.png,Clustered_cell,0.0009,0.5606,0.4386,0.5606,Clustered,True,221601
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0175_slide1_2.png,Clustered_cell,0.0003,0.4391,0.5606,0.5606,NonMonocyte,True,219773
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0118_slide1_2.png,Clustered_cell,0.1801,0.5607,0.2591,0.5607,Clustered,True,65483
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0099_slide2_6.png,Clustered_cell,0.3987,0.0406,0.5608,0.5608,NonMonocyte,True,65342
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0045_slide1_8.png,Clustered_cell,0.5608,0.4336,0.0055,0.5608,Unclustered,True,62844
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0005_slide2_3.png,Clustered_cell,0.5609,0.43,0.009,0.5609,Unclustered,True,56263
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0034_slide2_2.png,Monocyte_without_RBC,0.4322,0.0069,0.5609,0.5609,NonMonocyte,True,64592
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0166_slide1_1.png,Monocyte_without_RBC,0.561,0.4123,0.0267,0.561,Unclustered,True,219736
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0150_slide1_2.png,Clustered_cell,0.2926,0.5613,0.1461,0.5613,Clustered,True,219666
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0206_slide1_5.png,Clustered_cell,0.5614,0.4261,0.0125,0.5614,Unclustered,True,57944
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0017_slide1_3.png,Lymphocyte,0.5615,0.0132,0.4253,0.5615,Unclustered,True,60490
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0097_slide1_6.png,Lymphocyte,0.5616,0.0035,0.4349,0.5616,Unclustered,True,61397
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0016_slide1_1.png,Clustered_cell,0.1709,0.5617,0.2673,0.5617,Clustered,True,220571
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0164_slide1_2.png,Clustered_cell,0.0056,0.5619,0.4325,0.5619,Clustered,True,479820
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0082_slide1_1.png,Clustered_cell,0.0051,0.5619,0.433,0.5619,Clustered,True,65166
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0088_slide1_3.png,Unusable,0.0022,0.562,0.4358,0.562,Clustered,True,221486
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0088_slide1_4.png,Clustered_cell,0.3574,0.0803,0.5623,0.5623,NonMonocyte,True,63288
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0133_slide1_4.png,Monocyte_without_RBC,0.5623,0.0062,0.4315,0.5623,Unclustered,True,469844
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0043_slide1_5.png,Clustered_cell,0.0003,0.4372,0.5625,0.5625,NonMonocyte,True,60861
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0067_slide2_2.png,Clustered_cell,0.5626,0.1303,0.3071,0.5626,Unclustered,True,61137
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0237_slide1_5.png,Clustered_cell,0.0135,0.4238,0.5627,0.5627,NonMonocyte,True,62021
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y005_cell_0067_slide1_3.png,Lymphocyte,0.4315,0.0057,0.5628,0.5628,NonMonocyte,True,65017
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0044_slide1_6.png,Monocyte_without_RBC,0.434,0.5628,0.0032,0.5628,Clustered,True,58778
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0001_slide1_4.png,Unusable,0.0025,0.5629,0.4345,0.5629,Clustered,True,220280
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0058_slide1_7.png,Clustered_cell,0.563,0.4323,0.0047,0.563,Unclustered,True,61043
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0079_slide1_3.png,Unusable,0.3668,0.0701,0.5631,0.5631,NonMonocyte,True,63223
D:/MMA_LabelledData/Sliced\Unusable\tile_x017_y006_cell_0158_slide1_2.png,Unusable,0.3611,0.0757,0.5632,0.5632,NonMonocyte,True,479790
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0005_slide2_2.png,Monocyte_without_RBC,0.5632,0.1541,0.2827,0.5632,Unclustered,True,58189
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0052_slide1_6.png,Monocyte_without_RBC,0.5634,0.3793,0.0573,0.5634,Unclustered,True,64843
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0037_slide1_7.png,Lymphocyte,0.5634,0.2498,0.1868,0.5634,Unclustered,True,56869
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0018_slide1_5.png,Monocyte_without_RBC,0.4295,0.0071,0.5635,0.5635,NonMonocyte,True,220607
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0029_slide1_8.png,Clustered_cell,0.3637,0.0728,0.5635,0.5635,NonMonocyte,True,62620
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0038_slide2_4.png,Clustered_cell,0.5635,0.0699,0.3667,0.5635,Unclustered,True,60798
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0024_slide2_6.png,Clustered_cell,0.5637,0.2823,0.154,0.5637,Unclustered,True,66393
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0023_slide2_7.png,Monocyte_without_RBC,0.4317,0.0044,0.5639,0.5639,NonMonocyte,True,62543
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0080_slide2_6.png,Clustered_cell,0.5641,0.4292,0.0067,0.5641,Unclustered,True,65154
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0025_slide1_3.png,Monocyte_without_RBC,0.4152,0.0208,0.5641,0.5641,NonMonocyte,True,220717
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0044_slide2_7.png,Clustered_cell,0.5641,0.119,0.3169,0.5641,Unclustered,True,60885
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0030_slide1_4.png,Monocyte_without_RBC,0.5642,0.0134,0.4224,0.5642,Unclustered,True,62631
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0069_slide2_6.png,Unusable,0.292,0.1438,0.5642,0.5642,NonMonocyte,True,221309
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0147_slide1_4.png,Clustered_cell,0.5642,0.3494,0.0864,0.5642,Unclustered,True,469912
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y007_cell_0010_slide2_3.png,Lymphocyte,0.4181,0.0176,0.5643,0.5643,NonMonocyte,True,68247
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0085_slide1_1.png,Clustered_cell,0.5644,0.4268,0.0088,0.5644,Unclustered,True,67098
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0151_slide1_5.png,Clustered_cell,0.0161,0.4194,0.5645,0.5645,NonMonocyte,True,59628
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y006_cell_0172_slide1_4.png,Monocyte_without_RBC,0.3355,0.5645,0.1001,0.5645,Clustered,True,479862
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y003_cell_0001_slide1_2.png,Monocyte_with_RBC,0.5645,0.0766,0.3589,0.5645,Unclustered,True,60175
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0091_slide1_4.png,Monocyte_without_RBC,0.5646,0.4122,0.0232,0.5646,Unclustered,True,65259
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0084_slide2_1.png,Unusable,0.5647,0.0507,0.3845,0.5647,Unclustered,True,67095
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0085_slide1_6.png,Clustered_cell,0.5647,0.4255,0.0097,0.5647,Unclustered,True,469515
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0008_slide2_7.png,Monocyte_without_RBC,0.4287,0.0064,0.5649,0.5649,NonMonocyte,True,60343
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0001_slide2_7.png,Monocyte_without_RBC,0.5649,0.2964,0.1388,0.5649,Unclustered,True,60188
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0104_slide2_1.png,Monocyte_without_RBC,0.4057,0.0294,0.5649,0.5649,NonMonocyte,True,65383
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0053_slide2_1.png,Lymphocyte,0.419,0.016,0.565,0.565,NonMonocyte,True,57083
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0161_slide1_3.png,Clustered_cell,0.5652,0.4027,0.0321,0.5652,Unclustered,True,67673
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0342_slide1_5.png,Unusable,0.2683,0.1665,0.5652,0.5652,NonMonocyte,True,58082
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0124_slide1_2.png,Clustered_cell,0.001,0.5654,0.4336,0.5654,Clustered,True,59463
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0008_slide1_2.png,Monocyte_without_RBC,0.4287,0.0058,0.5655,0.5655,NonMonocyte,True,62280
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0156_slide1_1.png,Monocyte_without_RBC,0.5656,0.0093,0.425,0.5656,Unclustered,True,219695
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0044_slide1_7.png,Monocyte_without_RBC,0.5657,0.0032,0.4311,0.5657,Unclustered,True,220998
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0005_slide2_6.png,Unusable,0.247,0.1872,0.5658,0.5658,NonMonocyte,True,58193
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0058_slide2_3.png,Monocyte_without_RBC,0.5658,0.292,0.1422,0.5658,Unclustered,True,58948
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0054_slide2_7.png,Clustered_cell,0.3309,0.566,0.1031,0.566,Clustered,True,64875
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0002_slide3_2.png,Monocyte_without_RBC,0.566,0.3289,0.1051,0.566,Unclustered,True,220318
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0018_slide1_2.png,Clustered_cell,0.566,0.4108,0.0231,0.566,Unclustered,True,66289
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0147_slide2_2.png,Lymphocyte,0.4188,0.015,0.5662,0.5662,NonMonocyte,True,61749
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0177_slide1_4.png,Clustered_cell,0.5662,0.4294,0.0044,0.5662,Unclustered,True,219782
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0098_slide1_3.png,Lymphocyte,0.4312,0.0026,0.5662,0.5662,NonMonocyte,True,59304
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0044_slide1_8.png,Clustered_cell,0.5664,0.4301,0.0034,0.5664,Unclustered,True,220999
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0190_slide1_4.png,Lymphocyte,0.5664,0.0057,0.4279,0.5664,Unclustered,True,59802
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0210_slide1_6.png,Monocyte_without_RBC,0.4243,0.0093,0.5664,0.5664,NonMonocyte,True,219915
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0050_slide1_8.png,Monocyte_without_RBC,0.4278,0.0056,0.5666,0.5666,NonMonocyte,True,221083
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0054_slide1_5.png,Clustered_cell,0.0028,0.5666,0.4307,0.5666,Clustered,True,60997
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0032_slide1_2.png,Monocyte_without_RBC,0.5668,0.0435,0.3897,0.5668,Unclustered,True,62657
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0045_slide2_4.png,Lymphocyte,0.401,0.0321,0.5669,0.5669,NonMonocyte,True,58795
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0165_slide1_6.png,Monocyte_without_RBC,0.567,0.0184,0.4146,0.567,Unclustered,True,219735
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0014_slide1_4.png,Clustered_cell,0.4231,0.5671,0.0098,0.5671,Clustered,True,58361
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0092_slide1_3.png,Monocyte_without_RBC,0.5673,0.0406,0.3921,0.5673,Unclustered,True,65268
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y001_cell_0290_slide1_5.png,Monocyte_with_RBC,0.5675,0.4268,0.0058,0.5675,Unclustered,True,58030
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0044_slide1_2.png,Clustered_cell,0.0014,0.431,0.5676,0.5676,NonMonocyte,True,64729
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0082_slide1_2.png,Clustered_cell,0.0015,0.4305,0.568,0.568,NonMonocyte,True,59190
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0222_slide1_4.png,Unusable,0.568,0.0219,0.4101,0.568,Unclustered,True,63849
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0120_slide1_2.png,Monocyte_without_RBC,0.568,0.3451,0.0868,0.568,Unclustered,True,65495
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0142_slide1_4.png,Monocyte_without_RBC,0.5681,0.1447,0.2872,0.5681,Unclustered,True,67563
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0120_slide2_1.png,Monocyte_without_RBC,0.5682,0.2927,0.1392,0.5682,Unclustered,True,67407
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0058_slide2_6.png,Monocyte_without_RBC,0.5685,0.0579,0.3736,0.5685,Unclustered,True,64922
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0120_slide1_3.png,Clustered_cell,0.3991,0.5686,0.0322,0.5686,Clustered,True,65496
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0047_slide2_7.png,Monocyte_without_RBC,0.4264,0.0049,0.5687,0.5687,NonMonocyte,True,64783
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0062_slide1_4.png,Lymphocyte,0.5687,0.0078,0.4235,0.5687,Unclustered,True,57195
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0096_slide2_2.png,Monocyte_without_RBC,0.5688,0.4063,0.0249,0.5688,Unclustered,True,61391
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0051_slide1_4.png,Clustered_cell,0.4018,0.0294,0.5688,0.5688,NonMonocyte,True,494870
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0278_slide1_1.png,Clustered_cell,0.0019,0.4292,0.569,0.569,NonMonocyte,True,220155
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0003_slide2_6.png,Monocyte_without_RBC,0.5691,0.4052,0.0258,0.5691,Unclustered,True,56218
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0095_slide1_5.png,Unusable,0.0016,0.5693,0.4292,0.5693,Clustered,True,63332
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0048_slide2_4.png,Clustered_cell,0.5694,0.3961,0.0345,0.5694,Unclustered,True,60935
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0115_slide1_6.png,Clustered_cell,0.5694,0.4289,0.0017,0.5694,Unclustered,True,221689
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0099_slide1_4.png,Monocyte_without_RBC,0.5694,0.3827,0.0479,0.5694,Unclustered,True,61411
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0169_slide1_2.png,Unusable,0.0002,0.4302,0.5695,0.5695,NonMonocyte,True,219749
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0090_slide1_2.png,Clustered_cell,0.0005,0.5695,0.4299,0.5695,Clustered,True,59247
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0220_slide1_2.png,Clustered_cell,0.0281,0.4022,0.5697,0.5697,NonMonocyte,True,59921
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0051_slide2_3.png,Monocyte_without_RBC,0.5698,0.1838,0.2464,0.5698,Unclustered,True,221099
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0009_slide1_2.png,Monocyte_without_RBC,0.5699,0.2644,0.1657,0.5699,Unclustered,True,68220
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x007_y004_cell_0019_slide1_7.png,Monocyte_with_RBC,0.3964,0.0336,0.5699,0.5699,NonMonocyte,True,220625
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y007_cell_0010_slide1_5.png,Unusable,0.1413,0.2887,0.57,0.57,NonMonocyte,True,68241
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0063_slide1_7.png,Clustered_cell,0.5703,0.1793,0.2504,0.5703,Unclustered,True,57211
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0062_slide1_5.png,Monocyte_without_RBC,0.4182,0.0114,0.5704,0.5704,NonMonocyte,True,64964
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0043_slide2_2.png,Monocyte_without_RBC,0.4207,0.0088,0.5705,0.5705,NonMonocyte,True,66663
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0020_slide1_1.png,Clustered_cell,0.1079,0.5706,0.3215,0.5706,Clustered,True,220635
